@relation example
@attribute 1 numeric
@attribute 2 numeric
@attribute class {0,1}
@attribute den {1,2,3,4}
@attribute clus {0,1,2,3,4}

@data
4.5868,4.7691,0,4,1
14.415,2.3236,1,2,3
2.1847,16.528,1,4,4
19.676,21.854,0,3,2
2.2549,17.037,1,4,4
4.9234,5.5855,0,4,1
5.9025,4.1446,0,4,1
4.187,4.7564,0,4,1
17.269,18.257,0,3,2
4.6806,4.5396,0,4,1
19.572,19.804,0,3,2
21.068,19.369,0,3,2
20.936,28.292,0,3,2
5.2755,4.0892,0,4,1
19.778,17.28,0,3,2
5.4173,5.3578,0,4,1
2.2015,16.967,1,4,4
16.917,26.944,0,2,2
1.631,17.326,1,4,4
25.532,24.283,0,3,2
4.7672,5.5441,0,4,1
4.6242,5.0065,0,4,1
1.8208,16.856,1,4,4
6.464,5.3388,0,4,1
24.891,22.148,0,3,2
3.811,4.4691,0,4,1
23.25,21.104,0,3,2
5.735,4.1828,0,4,1
24.499,16.198,0,3,2
2.4238,17.158,1,4,4
30.542,18.908,0,2,2
1.5043,16.462,1,4,4
4.5848,4.8206,0,4,1
3.7644,4.7113,0,4,1
23.653,19.16,0,3,2
24.801,23.303,0,3,2
3.6669,4.7011,0,4,1
22.964,23.157,0,3,2
4.4969,5.2941,0,4,1
2.4759,16.875,1,4,4
17.467,19.236,0,3,2
2.2247,16.937,1,4,4
21.889,20.704,0,3,2
22.445,21.809,0,3,2
5.9991,5.7231,0,4,1
5.2075,5.6389,0,4,1
18.576,23.506,0,3,2
5.8427,5.8541,0,4,1
3.847,6.8439,0,3,1
15.551,6.1003,1,2,3
4.691,5.7452,0,4,1
10,30,1,1,0
4.8232,4.095,0,4,1
3.3435,4.0397,0,4,1
4.0373,5.2201,0,4,1
4.6296,4.7806,0,4,1
5.6001,4.6994,0,4,1
4.9604,5.6561,0,4,1
23.6,18.447,0,3,2
4.0964,5.3405,0,4,1
5.4873,4.3975,0,4,1
6.2117,4.9284,0,4,1
1.5946,17.258,1,4,4
5.6631,4.7887,0,4,1
24.399,21.031,0,3,2
16.291,24.856,0,3,2
11.211,6.3114,1,2,3
19.894,14.639,0,2,2
5.0778,4.494,0,4,1
20.048,22.705,0,3,2
21.578,20.273,0,3,2
22.947,20.996,0,3,2
22.268,23.511,0,3,2
23.497,21.833,0,3,2
5.1614,5.3217,0,4,1
20.99,24.633,0,3,2
20.413,20.376,0,3,2
4.6994,4.6545,0,4,1
4.8678,4.8401,0,4,1
5.1287,6.7715,0,4,1
3.8856,4.8505,0,4,1
20.956,21.436,0,3,2
2.1204,16.658,1,4,4
22.216,24.991,0,3,2
4.96,5.6372,0,4,1
4.9524,4.5945,0,4,1
6.2923,4.5301,0,4,1
22.046,18.638,0,3,2
4.9797,5.3673,0,4,1
4.9718,5.8718,0,4,1
7.0506,3.8462,0,3,1
5.2126,4.5802,0,4,1
6.5015,5.5601,0,4,1
4.5632,5.0942,0,4,1
3.4515,6.4444,0,3,1
4.539,3.9291,0,4,1
27.515,17.877,0,2,2
1.6151,17.076,1,4,4
5.3272,4.1855,0,4,1
23.487,20.64,0,3,2
14.606,5.0696,1,2,3
1.6874,16.938,1,4,4
5.4871,5.2286,0,4,1
19.783,19.239,0,3,2
11.57,5.2988,1,2,3
20.453,21.816,0,3,2
4.2127,4.0521,0,4,1
29.206,23.053,0,2,2
4.2616,5.3795,0,4,1
3.8763,5.6854,0,4,1
13.862,3.7956,1,2,3
3.5359,5.1779,0,4,1
22.919,23.737,0,3,2
5.0938,6.1716,0,4,1
20.319,18.693,0,3,2
25.571,21.62,0,3,2
5.1986,5.8961,0,4,1
3.4478,4.4526,0,4,1
25.826,20.746,0,3,2
15.055,5.4985,1,2,3
2,33,1,1,0
18.927,27.8,0,3,2
23.968,15.681,0,3,2
4.7448,5.3877,0,4,1
23.491,22.668,0,3,2
5.9016,5.6013,0,4,1
14.7,4.4803,1,2,3
19.283,19.02,0,3,2
4.6934,4.4909,0,4,1
4.6718,4.3575,0,4,1
23.996,24.258,0,3,2
4.8504,5.2737,0,4,1
3.9213,4.9085,0,4,1
5.7781,6.1978,0,4,1
22.345,20.515,0,3,2
5.0682,3.8632,0,4,1
23.225,21.704,0,3,2
21.986,21.551,0,3,2
20.389,13.07,0,2,2
20.925,21.913,0,3,2
5.3095,5.3391,0,4,1
5.0127,6.973,0,4,1
20.285,25.332,0,3,2
19.906,19.651,0,3,2
19.484,22.611,0,3,2
2.1279,17.08,1,4,4
16.823,18.578,0,3,2
5.8926,5.8707,0,4,1
6.2213,5.5902,0,4,1
5.6523,5.7873,0,4,1
13.019,0.54889,1,2,3
21.573,23.665,0,3,2
5.8691,6.3325,0,4,1
11.457,2.9183,1,2,3
2.0364,16.947,1,4,4
27.385,25.752,0,3,2
16.872,24.632,0,3,2
21.203,21.406,0,3,2
5.6311,4.2045,0,4,1
22.731,23.996,0,3,2
2.2808,16.718,1,4,4
14.245,20.488,0,2,2
4.7941,4.849,0,4,1
5.5358,4.5139,0,4,1
4.8049,5.1115,0,4,1
4.7862,5.3301,0,4,1
24.35,18.732,0,3,2
28,-7,1,1,0
4.8614,6.3858,0,4,1
26.769,20.346,0,3,2
24.322,24.952,0,3,2
3.7457,5.4003,0,4,1
3.7125,5.6407,0,4,1
4.1539,6.1506,0,4,1
5.5475,4.5978,0,4,1
4.8956,6.3262,0,4,1
6.3814,4.2403,0,4,1
5.2093,6.7058,0,4,1
10.254,3.2369,1,2,3
4.5586,4.8949,0,4,1
21.976,22.755,0,3,2
12.49,25.386,0,2,2
7.1778,4.7719,0,3,1
5.3595,4.0076,0,4,1
16.292,15.616,0,2,2
27.146,21.854,0,3,2
25.393,21.932,0,3,2
4.7495,4.5805,0,4,1
19.148,26.116,0,3,2
4.3548,4.4825,0,4,1
19.107,17.072,0,3,2
25.824,19.621,0,3,2
4.6356,4.5092,0,4,1
6.0323,5.4195,0,4,1
4.3426,4.9842,0,4,1
30,4,1,1,0
25.475,22.299,0,3,2
4.5355,5.251,0,4,1
21.549,20.464,0,3,2
1.9014,16.866,1,4,4
18.7,24.424,0,3,2
22.684,23.955,0,3,2
5.8768,5.0435,0,4,1
23.666,21.789,0,3,2
5.2903,4.8207,0,4,1
3.6716,5.6884,0,4,1
26.692,18.743,0,3,2
11.126,22.438,0,2,2
6.2888,5.8192,0,4,1
24.582,19.673,0,3,2
5.5229,5.4799,0,4,1
1.732,17.326,1,4,4
20.339,16.883,0,3,2
5.0639,5.6161,0,4,1
5.3,5.1626,0,4,1
21.553,21.158,0,3,2
5.3337,3.194,0,4,1
4.3895,5.3487,0,4,1
25.07,22.577,0,3,2
22.463,28.412,0,3,2
4.5802,4.1531,0,4,1
11.613,5.2282,1,2,3
12.537,2.0747,1,2,3
1.9775,17.122,1,4,4
4.3848,5.1641,0,4,1
5.7787,5.6144,0,4,1
20.113,17.124,0,3,2
21.879,22.798,0,3,2
3.5928,4.4974,0,4,1
22.634,23.221,0,3,2
24.21,20.912,0,3,2
14.756,25.491,0,2,2
27.03,21.979,0,3,2
5.7385,4.0668,0,4,1
22.121,26.539,0,3,2
5.1117,3.0215,0,4,1
20.959,23.499,0,3,2
21.069,24.595,0,3,2
4.6934,4.5251,0,4,1
16.355,19.12,0,3,2
17.344,26.266,0,3,2
19.041,20.864,0,3,2
4.6192,6.2544,0,4,1
22.044,22.861,0,3,2
24.525,23.921,0,3,2
5.2027,5.029,0,4,1
5.8495,5.755,0,4,1
5.3977,4.4672,0,4,1
19.418,22.928,0,3,2
10.82,2.2218,1,2,3
5.1939,4.1295,0,4,1
11.599,1.9203,1,2,3
6.1586,5.5202,0,4,1
25.601,22.291,0,3,2
20.181,25.076,0,3,2
4.9045,4.2799,0,4,1
5.6153,4.208,0,4,1
23.041,23.538,0,3,2
13.842,6.2352,1,2,3
2.9365,4.8278,0,3,1
21.718,20.443,0,3,2
14.921,3.37,1,2,3
5.3168,5.8227,0,4,1
20.495,19.056,0,3,2
24.155,22.447,0,3,2
10.332,5.0608,1,2,3
2.2719,16.636,1,4,4
4.4863,5.5285,0,4,1
5.3217,6.0323,0,4,1
-2,-6,1,1,0
23.773,20.768,0,3,2
24.587,18.888,0,3,2
20.943,19.082,0,3,2
6.853,4.3871,0,4,1
5.4736,5.6142,0,4,1
4.5641,6.152,0,4,1
4.5897,6.5262,0,4,1
24.882,23.398,0,3,2
4.3349,5.2318,0,4,1
12.915,3.4244,1,2,3
5.9197,5.2443,0,4,1
5.2727,4.1285,0,4,1
25.951,16.711,0,3,2
2.3355,17.377,1,4,4
5.4192,4.4839,0,4,1
2.0554,16.415,1,4,4
24.387,19.397,0,3,2
5.193,4.8018,0,4,1
4.9398,4.9676,0,4,1
4.222,4.9281,0,4,1
21.766,29.439,0,2,2
20.869,23.195,0,3,2
13.445,-0.31548,1,2,3
3.4053,5.0002,0,4,1
22.308,19.716,0,3,2
22.203,23.088,0,3,2
27.606,19.387,0,3,2
2.8392,5.6076,0,3,1
4.9668,2.9613,0,3,1
5.6784,5.1896,0,4,1
22.456,23.126,0,3,2
21.561,23.138,0,3,2
5.6873,6.4525,0,4,1
21.851,25.462,0,3,2
23.911,25.896,0,3,2
23.754,26.196,0,3,2
4.9782,5.2995,0,4,1
2.2267,17.224,1,4,4
24.246,27.293,0,3,2
17.725,23.597,0,3,2
5.6258,4.6233,0,4,1
4.4327,4.9555,0,4,1
5.8469,5.6147,0,4,1
4.7871,5.3133,0,4,1
26.077,28.213,0,2,2
30.393,24.962,0,2,2
5.2043,5.405,0,4,1
18.537,19.351,0,3,2
6.4357,4.548,0,4,1
5.1834,5.1631,0,4,1
12.808,5.5681,1,2,3
6.3006,4.3984,0,4,1
25.399,28.506,0,2,2
26.834,17.952,0,3,2
20.581,28.916,0,2,2
19.592,23.754,0,3,2
23.452,23.145,0,3,2
16.82,0.75104,1,2,3
20.266,22.37,0,3,2
2.3452,17.061,1,4,4
5.3293,5.8385,0,4,1
16.395,3.6796,1,2,3
5.5237,4.8353,0,4,1
5.0063,5.1278,0,4,1
21.074,17.25,0,3,2
18.898,20.487,0,3,2
22.149,19.976,0,3,2
5.9177,4.5541,0,4,1
4.7997,4.1437,0,4,1
24.568,23.512,0,3,2
3.6319,5.5173,0,4,1
4.6456,4.8172,0,4,1
7.1784,4.4388,0,3,1
23.584,19.931,0,3,2
25.833,26.506,0,3,2
5.4083,4.8522,0,4,1
5.2145,5.5849,0,4,1
22.207,20.116,0,3,2
11.403,-0.49852,1,2,3
21.669,24.969,0,3,2
24.717,23.098,0,3,2
5.6431,6.2668,0,4,1
2.4379,16.944,1,4,4
5.265,3.6656,0,4,1
4.3752,4.6479,0,4,1
12.842,6.9715,1,2,3
22.234,21.995,0,3,2
20.661,25.885,0,3,2
4.9303,6.1127,0,4,1
5.3064,4.1999,0,4,1
5.7109,4.1757,0,4,1
15.789,19.336,0,2,2
1.846,16.677,1,4,4
6.0037,7.6705,0,3,1
22.233,21.73,0,3,2
5.6608,5.897,0,4,1
22.988,19.47,0,3,2
3.3722,6.1562,0,4,1
4.0792,5.2344,0,4,1
6.2963,4.8939,0,4,1
19.817,18.247,0,3,2
22.311,19.639,0,3,2
5.1903,4.3241,0,4,1
4.5617,3.9747,0,4,1
3.7372,5.821,0,4,1
3.4652,4.9858,0,4,1
5.5995,4.4795,0,4,1
5.4704,4.8615,0,4,1
20.227,20.266,0,3,2
5.0149,6.1941,0,4,1
5.3712,4.507,0,4,1
19.999,23.135,0,3,2
26.241,20.298,0,3,2
21.496,26.4,0,3,2
20.553,20.269,0,3,2
1.8395,16.969,1,4,4
24.883,17.219,0,3,2
22.964,16.706,0,3,2
21.428,22.797,0,3,2
3.8587,4.2718,0,4,1
18.732,18.941,0,3,2
23.056,19.17,0,3,2
11.482,0.49399,1,2,3
28.072,18.54,0,2,2
21.805,21.132,0,3,2
21.653,23.419,0,3,2
27.686,19.615,0,3,2
13.017,2.2001,1,2,3
4.5507,4.8721,0,4,1
22.391,22.67,0,3,2
17.544,17.734,0,3,2
4.9609,4.5209,0,4,1
4.9859,5.7517,0,4,1
4.6728,5.087,0,4,1
4.7455,5.9599,0,4,1
5.8835,5.1854,0,4,1
24.948,18.975,0,3,2
14.3,25.318,0,2,2
20.01,22.815,0,3,2
3.5942,5.0982,0,4,1
23.112,20.369,0,3,2
16.865,25.687,0,3,2
4.8301,4.4968,0,4,1
22.729,19.263,0,3,2
5.3484,5.7157,0,4,1
5.8903,5.684,0,4,1
22.895,15.972,0,3,2
9.9193,3.013,1,2,3
29.051,21.019,0,2,2
22.048,27.623,0,3,2
20.512,22.918,0,3,2
6.5564,4.8188,0,4,1
3.9621,5.5828,0,4,1
4.9155,5.5534,0,4,1
5.631,5.0005,0,4,1
16.501,22.552,0,3,2
22.264,24.239,0,3,2
5.2213,6.7619,0,4,1
12.023,4.0799,1,2,3
3.6499,3.7117,0,4,1
19.666,24.539,0,3,2
27.843,21.695,0,3,2
1.4256,16.543,1,4,4
17.835,28.253,0,2,2
20.533,24.187,0,3,2
6.0023,5.024,0,4,1
20.8,23.169,0,3,2
6.3877,4.8162,0,4,1
20.027,19.02,0,3,2
17.807,23.743,0,3,2
5.9693,4.8851,0,4,1
5.9244,4.519,0,4,1
2.0425,16.787,1,4,4
22.358,22.812,0,3,2
24.319,19.306,0,3,2
5.4589,5.586,0,4,1
25.16,19.88,0,3,2
20.826,22.671,0,3,2
22.253,21.711,0,3,2
16.546,18.13,0,2,2
5.2378,3.7398,0,4,1
19.073,23.401,0,3,2
6.035,6.8719,0,3,1
20.393,26.557,0,3,2
24.755,23.626,0,3,2
13.154,2.6527,1,2,3
27.209,24.314,0,3,2
23.961,24.601,0,3,2
23.638,27.323,0,3,2
5.9281,3.9911,0,4,1
14.032,1.9384,1,2,3
21.288,22.874,0,3,2
4.479,5.4894,0,4,1
4.9853,6.7911,0,4,1
5.2388,5.3063,0,4,1
6.2636,6.2042,0,4,1
5.5744,4.7455,0,4,1
4.3223,4.0736,0,4,1
25.209,22.397,0,3,2
22.415,25.161,0,3,2
18.826,23.249,0,3,2
4.3053,6.0361,0,4,1
21.483,20.287,0,3,2
15.286,1.3246,1,2,3
24.872,25.778,0,3,2
5.3539,4.159,0,4,1
26.837,20.678,0,3,2
5.8427,4.1278,0,4,1
14.344,1.6107,1,2,3
25.476,24.367,0,3,2
24.834,20.672,0,3,2
4.8042,4.5194,0,4,1
4.9583,3.6721,0,4,1
2.3992,16.812,1,4,4
6.2747,5.4764,0,4,1
6.0396,5.401,0,4,1
26.313,25.99,0,3,2
4.7731,5.1351,0,4,1
5.9291,5.3342,0,4,1
5.2691,6.3811,0,4,1
4.3282,4.321,0,4,1
19.061,22.383,0,3,2
12.423,3.1826,1,2,3
5.7602,4.6427,0,4,1
4.5152,4.7119,0,4,1
5.0036,4.97,0,4,1
24.13,19.034,0,3,2
22.209,21.724,0,3,2
18.87,20.854,0,3,2
16.959,19.376,0,3,2
27.553,18.064,0,2,2
4.7429,4.7039,0,4,1
5.905,4.6472,0,4,1
15.756,3.0829,1,2,3
24.639,25.603,0,3,2
4.758,4.6778,0,4,1
2.3329,16.983,1,4,4
23.649,21.89,0,3,2
20.07,20.3,0,3,2
24.325,20.23,0,3,2
4.6995,3.1277,0,4,1
21.851,22.163,0,3,2
5.673,5.2152,0,4,1
4.4788,5.0558,0,4,1
5.3969,5.6304,0,4,1
3.8081,3.8834,0,4,1
22.404,25.483,0,3,2
5.17,3.8013,0,4,1
3.7642,4.4983,0,4,1
5.1654,4.8325,0,4,1
4.4053,6.567,0,4,1
5.4821,3.6678,0,4,1
20.976,28.101,0,3,2
25.514,21.959,0,3,2
22.855,17.7,0,3,2
5.8518,3.8094,0,4,1
21.062,19.899,0,3,2
21.673,22.776,0,3,2
1.7261,17.446,1,4,4
5.0967,3.8297,0,4,1
19.876,22.446,0,3,2
14.301,3.6739,1,2,3
23.14,21.468,0,3,2
5.6425,5.1467,0,4,1
2.0384,16.489,1,4,4
4.8372,4.9187,0,4,1
23.327,23.896,0,3,2
5.0123,4.9191,0,4,1
20.086,24.429,0,3,2
23.165,20.51,0,3,2
19.37,22.887,0,3,2
22.072,24.93,0,3,2
11.687,2.2939,1,2,3
5.2039,4.0295,0,4,1
22.889,23.213,0,3,2
13.79,4.6389,1,2,3
25.455,18.594,0,3,2
25.404,25.735,0,3,2
3.3765,4.1533,0,4,1
4.3531,4.0631,0,4,1
19.524,17.627,0,3,2
13.392,4.6615,1,2,3
3.6399,4.4069,0,4,1
4.2605,5.501,0,4,1
23.703,26.571,0,3,2
19.435,22.61,0,3,2
13.597,2.308,1,2,3
17.674,22.903,0,3,2
21.179,21.581,0,3,2
4.4616,4.9324,0,4,1
5.6809,4.0116,0,4,1
27.636,24.243,0,3,2
4.175,5.4048,0,4,1
17.188,19.39,0,3,2
19.487,18.057,0,3,2
5.4802,3.8737,0,4,1
5.783,5.4461,0,4,1
5.159,4.858,0,4,1
25.09,22.871,0,3,2
5.9021,5.5986,0,4,1
4.4213,4.4731,0,4,1
24.622,19.827,0,3,2
24.668,27.239,0,3,2
21.322,26.58,0,3,2
17.822,24.537,0,3,2
2.0931,17.149,1,4,4
5.8532,6.1468,0,4,1
26.245,18.88,0,3,2
5.1061,5.3272,0,4,1
4.3033,4.4682,0,4,1
26.359,27.248,0,2,2
23.676,18.643,0,3,2
5.9045,4.6291,0,4,1
4.3362,5.8262,0,4,1
23.737,23.86,0,3,2
20.073,17.069,0,3,2
11.995,0.19943,1,2,3
4.1667,4.6442,0,4,1
4.7993,3.9071,0,4,1
24.031,24.777,0,3,2
4.0219,4.2085,0,4,1
22.852,22.098,0,3,2
5.1503,4.9675,0,4,1
5.6528,4.8668,0,4,1
22.877,21.576,0,3,2
4.1018,4.0434,0,4,1
5.2276,4.9386,0,4,1
5.3872,3.7683,0,4,1
6.2564,4.6769,0,4,1
19.77,20.221,0,3,2
18.834,22.895,0,3,2
24.536,19.972,0,3,2
23.954,15.711,0,3,2
5.318,5.0855,0,4,1
25.242,19.341,0,3,2
4.7702,5.8168,0,4,1
5.6608,5.0115,0,4,1
21.09,18.346,0,3,2
17.974,25.573,0,3,2
24.238,24.522,0,3,2
1.6953,16.987,1,4,4
3.2898,4.1878,0,4,1
18.166,21.928,0,3,2
23.621,24.313,0,3,2
22.32,26.22,0,3,2
5.3106,5.2866,0,4,1
6.1478,5.3373,0,4,1
4.7457,5.1097,0,4,1
20.525,20.708,0,3,2
23.681,20.03,0,3,2
21.773,20.874,0,3,2
19.497,17.332,0,3,2
5.3169,5.9587,0,4,1
25.043,23.698,0,3,2
26.882,22.695,0,3,2
27.568,17.377,0,2,2
6.3743,4.5631,0,4,1
5.6648,4.9967,0,4,1
6.3442,5.7602,0,4,1
4.6759,5.0872,0,4,1
20.218,17.231,0,3,2
18.758,24.447,0,3,2
25.055,19.872,0,3,2
5.8442,4.6841,0,4,1
4.051,5.8824,0,4,1
4.5375,5.8926,0,4,1
1.9173,16.622,1,4,4
23.232,25.952,0,3,2
22.882,21.771,0,3,2
3.5785,4.4075,0,4,1
19.558,23.169,0,3,2
13.519,2.6629,1,2,3
5.0957,4.377,0,4,1
21.768,26.781,0,3,2
24.76,23.018,0,3,2
24.231,26.753,0,3,2
5.5952,4.881,0,4,1
4.8461,4.7664,0,4,1
4.4751,5.7009,0,4,1
5.2642,5.4332,0,4,1
17.683,24.158,0,3,2
19.309,18.823,0,3,2
20.262,25.004,0,3,2
30.181,24.474,0,2,2
21.259,21.757,0,3,2
5.1873,3.7481,0,4,1
4.7821,4.5259,0,4,1
24.202,22.886,0,3,2
23.452,18.779,0,3,2
24.41,19.072,0,3,2
2.4393,17.519,1,4,4
1.8898,17.052,1,4,4
4.6147,5.1373,0,4,1
5.0314,4.8243,0,4,1
21.162,19.92,0,3,2
4.2316,5.4237,0,4,1
21.706,15.492,0,3,2
17.899,22.309,0,3,2
5.7485,4.5919,0,4,1
21.185,22.894,0,3,2
22.367,24.781,0,3,2
24.398,25.875,0,3,2
20.496,19.878,0,3,2
20.808,17.906,0,3,2
22.861,20.597,0,3,2
22.608,19.611,0,3,2
5.1078,5.2823,0,4,1
6.9413,4.2852,0,3,1
6.0548,4.1153,0,4,1
21.744,17.766,0,3,2
6.8469,6.7972,0,3,1
11.391,4.12,1,2,3
5.5249,6.358,0,4,1
23.737,25.889,0,3,2
6.1938,4.0873,0,4,1
6.4476,5.0923,0,4,1
5.816,4.8723,0,4,1
5.9366,3.3771,0,4,1
20.157,24.866,0,3,2
4.3708,4.9782,0,4,1
5.5062,5.554,0,4,1
3.8683,4.4709,0,4,1
21.961,28.164,0,3,2
5.6887,5.6984,0,4,1
22.18,24.517,0,3,2
4.718,5.1656,0,4,1
4.4925,6.0549,0,4,1
5.1645,4.4721,0,4,1
5.4953,6.7873,0,4,1
23.488,26.705,0,3,2
4.9989,6.2181,0,4,1
16.036,21.002,0,3,2
4.7028,2.8216,0,3,1
1.9544,16.881,1,4,4
19.572,24.372,0,3,2
4.7321,5.6034,0,4,1
25.338,23.463,0,3,2
5.9359,5.4485,0,4,1
24.837,20.51,0,3,2
21.792,25.263,0,3,2
20.917,20.797,0,3,2
23.99,24.934,0,3,2
3.9252,2.7775,0,3,1
4.6593,6.0244,0,4,1
1.9831,16.392,1,4,4
4.0799,4.5233,0,4,1
5.6727,3.4425,0,4,1
6.2867,4.7732,0,4,1
1.8539,16.91,1,4,4
21.372,19.669,0,3,2
2.1614,16.607,1,4,4
5.3039,5.9626,0,4,1
17.909,21.293,0,3,2
21.849,22.101,0,3,2
24.984,20.941,0,3,2
20.791,17.624,0,3,2
27.336,23.15,0,3,2
24.015,22.865,0,3,2
4.1851,5.6002,0,4,1
1.9037,17.141,1,4,4
20.742,20.282,0,3,2
4.6171,4.0741,0,4,1
22.607,21.242,0,3,2
21.275,27.588,0,3,2
6.5339,5.0861,0,4,1
23.154,22.819,0,3,2
24.865,17.959,0,3,2
24.43,18.178,0,3,2
1.6338,17.312,1,4,4
6.0048,4.8192,0,4,1
23.182,18.543,0,3,2
5.7715,3.9128,0,4,1
4.179,5.9628,0,4,1
21.061,19.362,0,3,2
27.169,24.151,0,3,2
1.9394,16.918,1,4,4
24.934,19.235,0,3,2
16.838,17.954,0,3,2
18.006,20.155,0,3,2
21.372,16.574,0,3,2
16.448,20.082,0,3,2
3.8272,6.809,0,3,1
3.9219,6.2017,0,4,1
18.594,21.219,0,3,2
22.243,17.681,0,3,2
18.765,20.285,0,3,2
27.556,20.199,0,3,2
2.6909,17.48,1,4,4
21.776,26.22,0,3,2
3.3318,5.9641,0,4,1
3.2646,4.235,0,4,1
5.5806,4.6473,0,4,1
14.348,4.8712,1,2,3
19.39,19.013,0,3,2
25.381,23.135,0,3,2
3.1879,3.488,0,3,1
23.236,21.03,0,3,2
13.107,3.4412,1,2,3
23.837,21.66,0,3,2
3.8637,5.6443,0,4,1
19.848,19.349,0,3,2
5.7994,3.9452,0,4,1
6.3477,4.8819,0,4,1
6.9606,3.1618,0,3,1
17.532,22.783,0,3,2
4.0685,5.0736,0,4,1
18.645,16.665,0,3,2
3.6848,5.8509,0,4,1
2.2924,17.246,1,4,4
4.581,4.2437,0,4,1
24.737,22.844,0,3,2
20.675,16.692,0,3,2
22.727,22.428,0,3,2
29.05,21.358,0,2,2
25.299,20.522,0,3,2
6.201,4.6543,0,4,1
26.39,20.78,0,3,2
19.823,27.137,0,3,2
13.228,1.3213,1,2,3
4.5252,3.6908,0,4,1
18.508,24.131,0,3,2
21.006,23.951,0,3,2
3.6714,4.5528,0,4,1
4.9448,4.7316,0,4,1
27.42,19.82,0,3,2
4.9015,4.4217,0,4,1
23.323,16.984,0,3,2
1.9181,17.327,1,4,4
19.742,23.518,0,3,2
25.248,23.741,0,3,2
20.417,21.302,0,3,2
5.3319,5.4884,0,4,1
24.121,20.323,0,3,2
26.309,22.915,0,3,2
6.8865,4.9504,0,4,1
23.95,26.343,0,3,2
23.456,20.79,0,3,2
24.224,21.783,0,3,2
5.7853,5.1029,0,4,1
12.234,3.0419,1,2,3
5.0644,4.9267,0,4,1
4.5759,6.3014,0,4,1
5.5957,4.2738,0,4,1
5.5553,6.147,0,4,1
20.36,14.896,0,2,2
21.318,23.772,0,3,2
5.6499,4.7839,0,4,1
11.292,5.8452,1,2,3
20.182,23.925,0,3,2
5.2256,5.4694,0,4,1
5.2308,5.9599,0,4,1
16.417,25.125,0,3,2
16.038,23.686,0,3,2
5.8781,5.512,0,4,1
14.992,1.8587,1,2,3
2.4275,17.054,1,4,4
5.367,6.0449,0,4,1
25.663,25.583,0,3,2
14.883,2.0123,1,2,3
21.443,21.952,0,3,2
4.7136,6.008,0,4,1
23.57,19.911,0,3,2
4.3511,5.4978,0,4,1
4.3203,3.7979,0,4,1
5.2455,5.9836,0,4,1
21.749,22.247,0,3,2
5.0124,5.5664,0,4,1
23.958,17.73,0,3,2
23.204,29.099,0,2,2
4.5652,4.8317,0,4,1
10.836,4.8196,1,2,3
20.513,23.984,0,3,2
25.025,19.494,0,3,2
5.3468,6.7267,0,4,1
19.62,23.068,0,3,2
22.133,21.431,0,3,2
27.923,23.982,0,3,2
25.632,19.976,0,3,2
22.678,20.167,0,3,2
15.228,1.4336,1,2,3
25.108,19.429,0,3,2
23.566,26.728,0,3,2
19.965,19.662,0,3,2
19.729,25.093,0,3,2
24.636,24.135,0,3,2
4.1948,5.5103,0,4,1
5.2626,5.6683,0,4,1
2.4747,17.323,1,4,4
25.525,23.469,0,3,2
21.748,21.301,0,3,2
3.4662,5.168,0,4,1
18.961,17.82,0,3,2
22.616,23.123,0,3,2
4.4399,4.4738,0,4,1
24.289,20.491,0,3,2
18.252,22.788,0,3,2
5.0353,4.349,0,4,1
23.029,18.594,0,3,2
20.916,21.173,0,3,2
4.4975,6.0741,0,4,1
5.4564,5.9199,0,4,1
22.376,21.37,0,3,2
28.059,19.26,0,3,2
23.138,26.8,0,3,2
5.7086,5.792,0,4,1
26.172,28.921,0,2,2
19.596,19.661,0,3,2
22.616,19.365,0,3,2
6.1783,5.1813,0,4,1
6.1352,5.6397,0,4,1
5.0384,4.185,0,4,1
22.912,22.703,0,3,2
3.7545,5.0171,0,4,1
19.054,14.96,0,2,2
5.0436,4.167,0,4,1
5.0187,4.6597,0,4,1
5.7578,4.6706,0,4,1
14.088,24.479,0,2,2
5.2149,4.0515,0,4,1
21.558,18.641,0,3,2
5.7774,5.82,0,4,1
4.4396,5.5016,0,4,1
5.1882,4.9241,0,4,1
5.2096,5.3292,0,4,1
6.5028,5.0123,0,4,1
21.298,21.674,0,3,2
5.2204,4.483,0,4,1
15.3,6.0462,1,2,3
4.4927,5.8857,0,4,1
24.852,18.535,0,3,2
5.3417,3.6324,0,4,1
5.1971,5.1785,0,4,1
6.3762,4.6663,0,4,1
20.248,21.613,0,3,2
20.535,20.718,0,3,2
20.921,25.708,0,3,2
25.403,20.477,0,3,2
3.0863,4.2443,0,3,1
22.353,24.001,0,3,2
5.3984,5.3481,0,4,1
24.143,19.428,0,3,2
3.3068,4.6968,0,4,1
4.7298,3.1539,0,4,1
20.185,26.158,0,3,2
13.748,2.9839,1,2,3
5.5917,6.1301,0,4,1
23.801,20.666,0,3,2
5.7504,5.104,0,4,1
4.5656,6.3326,0,4,1
22.528,26.261,0,3,2
22.523,22.406,0,3,2
20.956,24.206,0,3,2
5.1891,5.2636,0,4,1
4.9054,5.821,0,4,1
23.568,16.986,0,3,2
24.017,24.607,0,3,2
5.5771,4.0881,0,4,1
5.1955,5.5046,0,4,1
20.856,26.016,0,3,2
4.5946,4.1615,0,4,1
5.6469,5.2749,0,4,1
4.0144,4.9875,0,4,1
17.605,22.702,0,3,2
6.6894,5.2109,0,4,1
18.795,21.715,0,3,2
4.4374,5.7208,0,4,1
