@relation m-out_data_18-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute class {0,1,2,3,4,5,6,7}

@data
0.39304,0.31002,0.5885,0.91139,0.031646,0.44217,0.64164,0.077617,0.85515,0.97883,0.41232,0.14283,0.89655,0.56163,0.14056,0.75001,0.36466,0.74806,0.30888,0.97028,0.39428,0.17256,4
0.15398,0.55515,0.17356,0.82019,0.27314,0.94133,0.55114,0.29028,0.54066,0.719,0.77802,0.33781,0.249,0.69696,0.634,0.34494,0.79025,0.16155,0.38002,0.59412,0.3971,0.14411,6
0.38427,0.30084,0.58742,0.91664,0.034351,0.44188,0.64105,0.090433,0.86027,0.97504,0.40947,0.1438,0.89522,0.56155,0.13284,0.75749,0.35819,0.75406,0.29943,0.97094,0.38472,0.1608,4
0.14271,0.65182,0.057056,0.40555,0.60431,0.9925,0.38021,0.74909,0.59804,0.30371,0.38307,0.91635,0.72977,0.16427,0.37896,0.68635,0.79747,0.024238,0.84627,0.048344,0.47506,0.45374,0
0.026143,0.082755,0.86075,0.80862,0.85839,0.94519,0.97374,0.33594,0.91324,0.80462,0.19573,0.11146,0.49932,0.88817,0.27944,0.91258,0.41641,0.19621,0.61053,0.94515,0.11046,0.89177,7
0.4167,0.50156,0.083838,0.47016,0.026138,0.91782,0.72063,0.38905,0.16771,0.77859,0.41781,0.27719,0.33379,0.58318,0.1099,0.89017,0.33431,0.80731,0.69254,0.71929,0.97088,0.1099,5
0.39346,0.31127,0.58745,0.91885,0.039482,0.4481,0.63711,0.088093,0.85144,0.96599,0.42236,0.13669,0.8884,0.56024,0.13065,0.74948,0.36954,0.74814,0.30776,0.96341,0.39281,0.16098,4
0.086555,0.27449,0.80978,0.30667,0.16694,0.16595,0.10897,0.12824,0.22388,0.2941,0.94091,0.50369,0.64426,0.51813,0.36143,0.52034,0.66577,0.69048,0.71921,0.83482,0.57369,0.48465,1
0.15967,0.59834,0.1872,0.81316,0.37096,0.96226,0.56214,0.30959,0.55514,0.7095,0.80742,0.32019,0.23307,0.69245,0.69646,0.37851,0.77042,0.15896,0.39508,0.5725,0.39646,0.18165,6
0.39269,0.30838,0.58772,0.90857,0.03041,0.43995,0.64807,0.085514,0.86264,0.97404,0.41307,0.13405,0.88635,0.56414,0.1443,0.74674,0.36652,0.74856,0.31254,0.97105,0.39745,0.17392,4
0.13376,0.58273,0.22936,0.49314,0.42064,0.16462,0.41658,0.47656,0.96288,0.53034,0.16087,0.80268,0.44846,0.024798,0.82911,0.70131,0.3575,0.92567,0.10736,0.28041,0.92565,0.91738,2
0.76205,0.66601,0.88866,0.60938,0.73407,0.61134,0.096232,0.78546,0.39949,0.16331,0.58159,0.94799,0.023732,0.12743,0.051742,0.64536,0.70108,0.94834,0.49306,0.16563,0.25873,0.22177,0
0.39302,0.30827,0.58816,0.91909,0.021608,0.45151,0.63953,0.080599,0.86016,0.96819,0.41882,0.13641,0.88484,0.55281,0.13605,0.74997,0.35605,0.75393,0.3107,0.97636,0.38234,0.17032,4
0.41503,0.50103,0.083525,0.47271,0.027993,0.91663,0.72117,0.39043,0.16569,0.77804,0.4147,0.2773,0.33497,0.58439,0.1104,0.88901,0.33401,0.80557,0.69225,0.71891,0.97366,0.11204,5
0.83351,0.61161,0.80645,0.25088,0.36106,0.94505,0.027153,0.75156,0.91529,0.75033,0.86191,0.19573,0.33186,0.47225,0.72487,0.22162,0.445,0.13957,0.41745,0.084497,0.69102,0.63843,3
0.83223,0.60924,0.80461,0.25003,0.36119,0.9454,0.029222,0.75133,0.91428,0.75008,0.8614,0.19378,0.33375,0.47194,0.72268,0.22235,0.44294,0.13865,0.41936,0.081738,0.6931,0.64083,3
0.83211,0.61164,0.8044,0.2508,0.36066,0.94473,0.028138,0.7494,0.91405,0.75115,0.86052,0.1948,0.3335,0.47218,0.72297,0.22308,0.44275,0.1383,0.41913,0.084056,0.6929,0.64099,3
0.41608,0.49916,0.082413,0.47038,0.027377,0.9176,0.72208,0.38957,0.16786,0.7754,0.41499,0.27836,0.33299,0.582,0.11284,0.8889,0.33141,0.80497,0.69372,0.71878,0.97084,0.1104,5
0.13402,0.5838,0.22418,0.49585,0.41366,0.16286,0.41595,0.47065,0.96433,0.53087,0.16141,0.79451,0.44961,0.031631,0.82837,0.69956,0.36709,0.92529,0.10855,0.27341,0.92163,0.90847,2
0.83434,0.60959,0.8061,0.24796,0.36026,0.94362,0.028237,0.75032,0.91468,0.75115,0.86213,0.19387,0.3338,0.47296,0.72425,0.2221,0.44366,0.1391,0.41862,0.083714,0.69092,0.63912,3
0.13451,0.58474,0.22466,0.50112,0.42296,0.17306,0.41674,0.4675,0.97346,0.53185,0.16343,0.80275,0.44275,0.034444,0.8276,0.6988,0.36316,0.92468,0.11614,0.27091,0.9235,0.91741,2
0.081866,0.27391,0.80745,0.30426,0.16543,0.17114,0.11173,0.14043,0.22145,0.30941,0.94136,0.50316,0.63872,0.52508,0.35897,0.52297,0.66974,0.69317,0.71894,0.83283,0.58062,0.47334,1
0.41698,0.50174,0.082585,0.47043,0.028298,0.91869,0.72085,0.38999,0.16719,0.77805,0.41775,0.27996,0.33523,0.58161,0.11123,0.89045,0.33275,0.80603,0.69366,0.71847,0.97225,0.10986,5
0.14402,0.58208,0.22374,0.50471,0.41241,0.17154,0.42211,0.46836,0.96239,0.53383,0.17069,0.80234,0.44942,0.024212,0.83639,0.69778,0.35529,0.92736,0.11474,0.28218,0.92226,0.91756,2
0.38701,0.29611,0.58198,0.92108,0.023289,0.45122,0.64974,0.085575,0.86176,0.96866,0.41817,0.14263,0.89616,0.55857,0.13427,0.74854,0.35827,0.74635,0.30853,0.97049,0.38233,0.16192,4
0.41685,0.50033,0.083835,0.47093,0.026326,0.91892,0.72063,0.38944,0.16813,0.77703,0.41797,0.27828,0.33339,0.5828,0.11097,0.89006,0.33357,0.8072,0.69267,0.71863,0.9707,0.11105,5
0.41692,0.50058,0.08264,0.47161,0.027558,0.91803,0.72089,0.38817,0.16697,0.77837,0.41734,0.27722,0.33334,0.58183,0.11298,0.89091,0.33107,0.80495,0.69266,0.72075,0.97118,0.11166,5
0.1408,0.5798,0.22712,0.49506,0.41389,0.17053,0.4215,0.47839,0.9613,0.52285,0.17126,0.80239,0.44906,0.019815,0.83035,0.69995,0.36329,0.92448,0.11379,0.28143,0.91162,0.92164,2
0.3421,0.56979,0.69236,0.88142,0.31748,0.99415,0.69747,0.87971,0.05124,0.60381,0.50699,0.42273,1.1134,0.63501,0.26316,0.9679,0.38866,0.83481,0.95047,0.55673,0.71359,0.4156,0
0.64442,0.69846,0.025429,0.79301,0.6876,0.3654,0.88819,0.71045,0.75959,0.23229,0.86789,0.16676,0.23231,0.15126,0.76045,0.70377,0.24049,0.60622,0.2756,0.10828,0.53084,0.2691,0
0.8324,0.60899,0.80517,0.24907,0.36081,0.94362,0.028717,0.75198,0.91566,0.74976,0.86023,0.1958,0.33219,0.47102,0.72483,0.22168,0.44261,0.13991,0.41884,0.082614,0.69175,0.63922,3
0.8313,0.61031,0.80594,0.24911,0.36121,0.94517,0.029187,0.75071,0.91536,0.7491,0.86238,0.19424,0.33294,0.47227,0.72232,0.22184,0.44359,0.14049,0.41914,0.084819,0.69326,0.63944,3
0.83321,0.60976,0.80402,0.24949,0.36032,0.94402,0.028845,0.75117,0.91596,0.75129,0.86097,0.19496,0.33206,0.47217,0.72418,0.22242,0.44538,0.13775,0.41816,0.084927,0.6923,0.63947,3
0.41709,0.50109,0.082045,0.47042,0.02751,0.91849,0.72193,0.38918,0.16561,0.77555,0.41681,0.2777,0.33443,0.58342,0.11155,0.8898,0.33344,0.80808,0.69256,0.71964,0.97265,0.1115,5
0.13228,0.58457,0.22469,0.50409,0.41065,0.16912,0.4149,0.4678,0.97169,0.53268,0.17036,0.80164,0.43912,0.018056,0.83544,0.70159,0.36356,0.925,0.11492,0.27219,0.9143,0.91784,2
0.39644,0.30109,0.58794,0.91745,0.029898,0.45002,0.65,0.080112,0.85319,0.96624,0.41845,0.14664,0.89474,0.558,0.14228,0.75566,0.35751,0.7565,0.30746,0.97903,0.38269,0.17249,4
0.28523,0.37478,0.62232,0.98358,0.25202,0.10095,0.86937,0.87224,0.22232,1.0326,0.16273,0.78461,0.98204,0.25134,0.23211,0.56636,0.81053,0.64396,0.025103,0.31884,0.98756,0.65907,0
0.38424,0.30916,0.59003,0.91935,0.023628,0.44154,0.64784,0.079943,0.85208,0.97559,0.41243,0.14239,0.89971,0.56418,0.13554,0.75691,0.36801,0.75654,0.30093,0.97608,0.38496,0.16988,4
0.83218,0.60952,0.80624,0.25046,0.3607,0.94579,0.026787,0.75204,0.91426,0.74795,0.86087,0.19501,0.3323,0.46998,0.72284,0.22286,0.44332,0.13989,0.4177,0.08273,0.69389,0.63893,3
0.40189,0.029428,0.078614,0.4534,0.47174,0.88014,0.61881,0.027197,0.97636,1.0209,0.43098,0.28019,0.5255,0.68732,0.79511,0.80465,0.11584,0.51134,0.09685,0.6624,1.0553,0.88181,0
0.83407,0.61181,0.80554,0.2487,0.36202,0.94479,0.026222,0.75174,0.91462,0.74888,0.86349,0.19479,0.33394,0.47142,0.72283,0.22138,0.44538,0.13756,0.41712,0.082241,0.6928,0.63857,3
0.8314,0.61081,0.80644,0.24846,0.35963,0.94572,0.029195,0.74964,0.91673,0.74844,0.86232,0.19382,0.33254,0.47328,0.72242,0.22169,0.44357,0.13751,0.41882,0.082031,0.6921,0.6393,3
0.13309,0.58385,0.21792,0.4949,0.42355,0.17071,0.42309,0.46805,0.96562,0.52402,0.17061,0.79491,0.43907,0.033412,0.84072,0.70022,0.36336,0.92709,0.11408,0.28115,0.92228,0.91203,2
0.83281,0.61031,0.80633,0.24952,0.36039,0.94423,0.02893,0.75125,0.91638,0.7507,0.86086,0.19569,0.33388,0.47136,0.72163,0.22132,0.4437,0.13731,0.41635,0.082124,0.69278,0.63792,3
0.1416,0.59424,0.21611,0.50133,0.42206,0.17037,0.413,0.47815,0.97047,0.5255,0.16325,0.79582,0.44821,0.030825,0.83653,0.69027,0.35482,0.91788,0.10673,0.27106,0.91647,0.91214,2
0.13476,0.56365,0.18656,0.77683,0.36833,1.0069,0.54537,0.24511,0.569,0.70911,0.80549,0.31396,0.23334,0.65287,0.65863,0.33337,0.78532,0.15448,0.37356,0.61855,0.41585,0.11346,6
0.83389,0.61174,0.80551,0.25014,0.36154,0.94503,0.027487,0.75195,0.91481,0.75104,0.8616,0.19586,0.33418,0.47268,0.72288,0.22128,0.44394,0.13979,0.41675,0.084429,0.69343,0.63825,3
0.41564,0.50051,0.082887,0.47121,0.027374,0.91614,0.72041,0.38961,0.16631,0.77616,0.41749,0.27922,0.33286,0.5812,0.11299,0.89137,0.33277,0.80583,0.69453,0.71888,0.97095,0.11132,5
0.41642,0.49902,0.0826,0.47222,0.027679,0.91649,0.72046,0.3897,0.16615,0.77768,0.41597,0.27809,0.33345,0.58168,0.11208,0.89103,0.33263,0.80634,0.69204,0.72016,0.97337,0.11025,5
0.41735,0.50036,0.082296,0.47286,0.028311,0.91627,0.72184,0.38769,0.16569,0.77705,0.41679,0.27829,0.33424,0.58216,0.11247,0.88886,0.33181,0.80655,0.6942,0.71961,0.97173,0.1112,5
0.83338,0.60861,0.80506,0.24984,0.36246,0.94488,0.02644,0.75113,0.91566,0.75035,0.86266,0.19405,0.3329,0.47325,0.72462,0.22163,0.44434,0.13761,0.41814,0.084457,0.69174,0.63935,3
0.83365,0.61172,0.80449,0.24897,0.36137,0.94369,0.029427,0.75001,0.91537,0.74904,0.86048,0.19421,0.335,0.47241,0.72478,0.22268,0.44374,0.13745,0.41901,0.083131,0.69098,0.64016,3
0.185,0.56749,0.20733,0.81652,0.3661,0.99707,0.56704,0.2674,0.57685,0.72833,0.78346,0.34204,0.24801,0.72127,0.71616,0.39204,0.79095,0.19157,0.38908,0.62128,0.36253,0.1793,6
0.13215,0.58025,0.21736,0.50064,0.41282,0.17013,0.41314,0.47003,0.97041,0.53084,0.16409,0.79434,0.44237,0.029913,0.83002,0.70241,0.36333,0.9255,0.10435,0.27395,0.91658,0.91983,2
0.13338,0.58964,0.22411,0.5017,0.41385,0.16335,0.42169,0.47735,0.96294,0.53144,0.17044,0.80146,0.45125,0.030787,0.83694,0.6992,0.35659,0.91822,0.11798,0.28129,0.91619,0.91218,2
0.83296,0.60944,0.80604,0.25021,0.35999,0.94437,0.028667,0.75244,0.91455,0.75083,0.86307,0.19348,0.3349,0.47112,0.72226,0.22345,0.44486,0.14007,0.41727,0.083518,0.69249,0.63918,3
0.39356,0.30757,0.57771,0.91652,0.023445,0.45016,0.64828,0.090677,0.85463,0.97566,0.41898,0.14268,0.89016,0.55893,0.14181,0.74875,0.35898,0.75368,0.30245,0.9763,0.39185,0.17015,4
0.14295,0.58116,0.22365,0.5006,0.42282,0.16403,0.42215,0.47615,0.96438,0.53362,0.16261,0.80212,0.44858,0.031344,0.8356,0.69183,0.3632,0.91333,0.10728,0.27489,0.91663,0.91777,2
0.38427,0.30289,0.57877,0.90811,0.029895,0.44148,0.64676,0.079776,0.86012,0.96621,0.41965,0.14193,0.89011,0.56347,0.13439,0.7509,0.3563,0.75652,0.3013,0.9778,0.39284,0.16481,4
0.41756,0.50185,0.082792,0.47355,0.028917,0.91632,0.72199,0.38851,0.16642,0.77529,0.41653,0.27849,0.33478,0.58372,0.11184,0.88897,0.33305,0.80687,0.69307,0.71976,0.97063,0.11019,5
0.41571,0.50207,0.082764,0.47243,0.028059,0.91626,0.71922,0.38758,0.16638,0.77703,0.41779,0.27961,0.33254,0.58181,0.11229,0.89207,0.33414,0.8072,0.69218,0.72046,0.97212,0.11239,5
0.70123,0.72691,0.71123,0.68309,0.63404,0.26077,0.77417,0.65128,1.0099,0.6812,0.99729,0.45808,0.76833,0.94828,1.0154,0.18051,0.22993,0.57535,0.9203,0.28766,0.70503,0.96719,0
0.83224,0.60992,0.80498,0.24919,0.36075,0.94464,0.027119,0.74995,0.91401,0.74932,0.86294,0.19528,0.33305,0.47269,0.72243,0.22192,0.44308,0.13757,0.41826,0.083307,0.69289,0.63858,3
0.029052,0.083489,0.84807,0.81072,0.85836,0.94871,0.97393,0.32471,0.91011,0.81331,0.20231,0.11952,0.48561,0.89155,0.28555,0.90164,0.41669,0.20305,0.60492,0.95306,0.10191,0.89137,7
0.41823,0.50125,0.083684,0.47329,0.026541,0.91808,0.72211,0.38804,0.16639,0.77671,0.4157,0.27907,0.33373,0.58197,0.11165,0.8898,0.33249,0.80628,0.69515,0.72051,0.97296,0.11265,5
0.083403,0.27753,0.80575,0.30466,0.16667,0.16698,0.1112,0.13924,0.22218,0.30544,0.94133,0.49962,0.63885,0.52679,0.36196,0.52738,0.66592,0.69473,0.72375,0.83279,0.58297,0.4724,1
0.083008,0.28495,0.80509,0.30539,0.17089,0.16972,0.10601,0.14389,0.22147,0.30199,0.94719,0.49836,0.64028,0.53487,0.35742,0.53205,0.66524,0.69901,0.72343,0.82223,0.57611,0.47583,1
0.022391,0.082772,0.84794,0.79559,0.86481,0.9466,0.96724,0.33688,0.9136,0.81932,0.1893,0.11099,0.49504,0.88236,0.27814,0.9111,0.41629,0.19527,0.60478,0.94257,0.11598,0.89033,7
0.38731,0.30782,0.58154,0.92068,0.031254,0.43898,0.63973,0.087246,0.84997,0.97539,0.41761,0.13616,0.89007,0.55233,0.13427,0.75037,0.36483,0.74496,0.30038,0.97008,0.38401,0.16485,4
0.67264,0.43114,0.17756,0.14111,0.055032,0.36155,0.37786,0.081869,0.26037,0.34269,0.95547,0.25679,0.58669,0.10047,0.10761,0.62636,0.27809,0.56778,0.025821,0.44869,0.45017,0.25081,0
0.83417,0.60874,0.80604,0.25071,0.36128,0.94599,0.026572,0.75156,0.91511,0.74809,0.86286,0.19441,0.33206,0.47306,0.72321,0.2226,0.44481,0.13955,0.41647,0.084611,0.69198,0.63953,3
0.39293,0.3085,0.58115,0.91084,0.03123,0.44197,0.64734,0.079772,0.85292,0.97631,0.41799,0.13455,0.89484,0.55871,0.14358,0.7481,0.3644,0.74366,0.3078,0.98021,0.39118,0.1718,4
0.83307,0.60956,0.80458,0.25017,0.36243,0.94366,0.02788,0.75046,0.91401,0.75021,0.86248,0.19443,0.33367,0.47295,0.72303,0.22081,0.4421,0.14009,0.41678,0.082038,0.69258,0.63866,3
0.14275,0.5903,0.21754,0.49148,0.41909,0.16435,0.41522,0.46936,0.97059,0.52452,0.1739,0.79531,0.44885,0.031037,0.83772,0.68819,0.36368,0.91968,0.11576,0.28066,0.92212,0.91915,2
0.3927,0.31027,0.5874,0.91715,0.021901,0.44081,0.64749,0.085738,0.86008,0.9806,0.41886,0.14719,0.8858,0.55989,0.14145,0.75768,0.36573,0.75316,0.30876,0.96852,0.38233,0.16412,4
0.41517,0.5011,0.081978,0.47275,0.028163,0.91738,0.72186,0.39011,0.16825,0.7784,0.41623,0.27811,0.33511,0.58228,0.11054,0.89199,0.33274,0.80743,0.69238,0.71934,0.97072,0.11104,5
0.41714,0.50128,0.082312,0.47289,0.027502,0.91897,0.72217,0.3888,0.16647,0.77668,0.41757,0.27815,0.33366,0.5838,0.11058,0.89118,0.33385,0.80689,0.69292,0.71908,0.9736,0.1127,5
0.39528,0.30062,0.58798,0.9115,0.024094,0.44979,0.6407,0.08851,0.85993,0.96535,0.41128,0.13585,0.89515,0.55967,0.13475,0.75949,0.36477,0.74876,0.29849,0.97133,0.3911,0.16974,4
0.41804,0.501,0.082133,0.47319,0.027071,0.91756,0.72059,0.38788,0.16575,0.77538,0.41553,0.2778,0.33385,0.58123,0.11074,0.88934,0.33316,0.80716,0.69216,0.71828,0.97234,0.11235,5
0.83271,0.60953,0.80684,0.24824,0.35939,0.94606,0.028517,0.75165,0.91695,0.7481,0.8635,0.19434,0.33223,0.47175,0.72163,0.22291,0.44465,0.13923,0.41935,0.08361,0.6925,0.64098,3
0.39343,0.30802,0.58866,0.91088,0.031232,0.44996,0.64907,0.087043,0.85437,0.96748,0.41806,0.13541,0.88969,0.55997,0.13538,0.75555,0.36413,0.75558,0.29868,0.97963,0.39494,0.17226,4
0.41498,0.50091,0.083509,0.47168,0.027313,0.91661,0.72197,0.38785,0.16535,0.77612,0.4178,0.27905,0.33264,0.58432,0.11307,0.8899,0.33241,0.80694,0.69454,0.7193,0.97185,0.11122,5
0.83384,0.60966,0.80658,0.25078,0.36198,0.94395,0.027949,0.75104,0.91578,0.74864,0.8628,0.19612,0.33433,0.47211,0.72202,0.22281,0.44346,0.13855,0.41932,0.084592,0.69258,0.63925,3
0.084108,0.28202,0.80978,0.31562,0.16275,0.17787,0.11254,0.13484,0.22373,0.30024,0.94259,0.4957,0.63492,0.5303,0.35772,0.53016,0.67041,0.69877,0.71602,0.83259,0.57949,0.47998,1
0.83166,0.61162,0.80717,0.25002,0.36223,0.94561,0.026231,0.75055,0.91436,0.74864,0.86291,0.19348,0.33421,0.47071,0.72271,0.2238,0.44245,0.13889,0.41923,0.083689,0.6925,0.63842,3
0.70726,0.3959,0.80359,0.64902,0.19015,0.44197,0.078494,0.60371,0.62198,0.35965,0.46396,0.52861,0.66495,0.88982,0.58863,0.45703,0.50874,0.34491,0.72554,0.57382,0.051222,0.3678,0
0.83097,0.60907,0.80505,0.24877,0.36156,0.9448,0.027276,0.75052,0.91689,0.74974,0.86224,0.19539,0.33373,0.47166,0.72333,0.22297,0.44493,0.139,0.41621,0.082202,0.69238,0.64075,3
0.83361,0.61009,0.80442,0.24877,0.35991,0.94408,0.028079,0.74917,0.91557,0.74798,0.8606,0.19339,0.33358,0.47143,0.72184,0.22225,0.44246,0.13798,0.41852,0.083912,0.6931,0.6391,3
0.38786,0.29965,0.58182,0.91179,0.024437,0.44886,0.64989,0.081143,0.86439,0.97466,0.40971,0.133,0.88817,0.56121,0.14437,0.7579,0.35887,0.74622,0.30045,0.96907,0.39358,0.17355,4
0.14432,0.58981,0.2159,0.50077,0.41306,0.16083,0.42282,0.47729,0.9644,0.52023,0.16985,0.79652,0.43995,0.030109,0.83035,0.69853,0.36412,0.9268,0.11904,0.28063,0.92155,0.91833,2
0.83169,0.60875,0.80504,0.2498,0.36184,0.94306,0.027874,0.75199,0.91444,0.74849,0.86115,0.19381,0.33437,0.47242,0.72191,0.22127,0.44497,0.13918,0.41635,0.082671,0.69281,0.63853,3
0.38655,0.29366,0.58233,0.90728,0.022156,0.45067,0.64715,0.092811,0.85009,0.97622,0.41127,0.13614,0.88862,0.55255,0.13597,0.75793,0.36644,0.7482,0.30197,0.97826,0.38254,0.16321,4
0.035791,0.083253,0.86422,0.79789,0.8643,0.94985,0.97913,0.32726,0.90722,0.81438,0.19546,0.11682,0.50582,0.8876,0.27341,0.90577,0.42637,0.19316,0.60149,0.9305,0.11665,0.90077,7
0.14409,0.57076,0.17796,0.79946,0.34599,0.98614,0.53824,0.30601,0.52812,0.73605,0.79804,0.32458,0.2579,0.70392,0.6897,0.36238,0.76778,0.16661,0.38048,0.59836,0.35388,0.16991,6
0.38733,0.2976,0.5823,0.91166,0.02375,0.44778,0.64745,0.080761,0.852,0.96632,0.4111,0.14289,0.88773,0.55876,0.14543,0.75644,0.36763,0.74804,0.30929,0.9692,0.38573,0.16223,4
0.15474,0.57761,0.12665,0.79133,0.38642,1.0031,0.53369,0.30314,0.55868,0.71342,0.80625,0.34147,0.21495,0.62697,0.70077,0.35586,0.76952,0.16236,0.35952,0.56585,0.39803,0.14665,6
0.39472,0.3085,0.58805,0.91646,0.032038,0.44176,0.64191,0.079688,0.86272,0.97738,0.41901,0.13215,0.89614,0.5532,0.14257,0.75622,0.3638,0.75645,0.30258,0.98142,0.39171,0.17112,4
0.83353,0.60879,0.80581,0.24784,0.36081,0.94376,0.026278,0.75043,0.916,0.74934,0.8633,0.19553,0.33393,0.47238,0.72414,0.22146,0.44504,0.13846,0.41752,0.08178,0.69404,0.64005,3
0.38545,0.31084,0.59008,0.91789,0.023141,0.45121,0.64762,0.078499,0.85432,0.96787,0.42086,0.13724,0.89753,0.5604,0.13427,0.75035,0.36493,0.75723,0.31048,0.97115,0.39311,0.17014,4
0.38498,0.30073,0.58069,0.922,0.030274,0.44001,0.64152,0.085785,0.85319,0.97531,0.41065,0.14368,0.89477,0.56117,0.14066,0.74637,0.35877,0.75688,0.30758,0.97814,0.38532,0.1649,4
0.416,0.50187,0.084338,0.47125,0.029282,0.91743,0.71917,0.3895,0.16539,0.77725,0.41651,0.27878,0.33472,0.58383,0.11008,0.89119,0.33287,0.80641,0.6926,0.72065,0.97367,0.11041,5
0.41722,0.4993,0.082115,0.4734,0.027782,0.91851,0.71955,0.39005,0.16713,0.77788,0.4157,0.27853,0.33528,0.58354,0.10984,0.8904,0.3339,0.80809,0.69392,0.71806,0.97377,0.11205,5
0.14315,0.59224,0.22405,0.5028,0.42198,0.17199,0.42398,0.47093,0.97278,0.53269,0.16925,0.80283,0.4374,0.024977,0.8391,0.70234,0.35139,0.92805,0.10893,0.28017,0.92289,0.91127,2
0.83136,0.61134,0.80681,0.24874,0.36191,0.94512,0.02618,0.75033,0.91504,0.74967,0.86066,0.19474,0.33196,0.47059,0.7246,0.22248,0.44505,0.14008,0.41698,0.084154,0.69108,0.63825,3
0.41614,0.50063,0.083034,0.47194,0.028862,0.91902,0.72132,0.38785,0.16502,0.77675,0.41629,0.27817,0.33511,0.58246,0.11209,0.88963,0.3315,0.8066,0.6951,0.7203,0.97304,0.11167,5
0.14067,0.58291,0.21861,0.50457,0.42003,0.17072,0.42264,0.46984,0.97266,0.53111,0.17527,0.7966,0.43971,0.031002,0.83612,0.69811,0.35517,0.9267,0.11836,0.27514,0.91655,0.92172,2
0.13283,0.58472,0.21648,0.50356,0.41952,0.16996,0.41658,0.47828,0.97159,0.5217,0.16959,0.79371,0.44302,0.023886,0.8351,0.69035,0.35654,0.9172,0.11534,0.27308,0.91253,0.90954,2
0.83242,0.60982,0.80501,0.24976,0.36205,0.94631,0.027071,0.75086,0.91545,0.74815,0.86209,0.19586,0.33186,0.47334,0.72171,0.22137,0.44228,0.13981,0.41935,0.083073,0.6937,0.63991,3
0.41495,0.49927,0.082071,0.47139,0.028055,0.91693,0.72041,0.38765,0.16649,0.77764,0.41512,0.27899,0.33484,0.58235,0.11143,0.88926,0.33442,0.80519,0.69496,0.71875,0.97103,0.11057,5
0.41505,0.50146,0.081649,0.47223,0.029417,0.91696,0.71998,0.38841,0.16792,0.77746,0.41585,0.27702,0.33241,0.58354,0.11166,0.89215,0.33147,0.80495,0.69501,0.71804,0.97177,0.11134,5
0.084691,0.28394,0.80856,0.30334,0.15174,0.18017,0.10213,0.14242,0.22666,0.30945,0.93612,0.51083,0.6302,0.53223,0.36961,0.52459,0.66303,0.69374,0.7154,0.83156,0.59258,0.47034,1
0.41612,0.49892,0.082205,0.47102,0.026753,0.91639,0.72155,0.38806,0.16793,0.77715,0.41646,0.27882,0.33534,0.5824,0.11228,0.89002,0.33225,0.8049,0.69224,0.72048,0.97183,0.11194,5
0.41555,0.50142,0.082077,0.47241,0.027772,0.91775,0.72017,0.38916,0.16778,0.77841,0.41771,0.27677,0.33476,0.58361,0.11059,0.89039,0.3319,0.80508,0.69433,0.72113,0.97123,0.11101,5
0.13581,0.58468,0.21799,0.50246,0.41238,0.17274,0.42222,0.47845,0.96093,0.5253,0.17066,0.80197,0.44829,0.030286,0.82951,0.69186,0.35627,0.91764,0.11421,0.27404,0.92309,0.9178,2
0.3955,0.30295,0.58253,0.91644,0.031375,0.44933,0.65021,0.078686,0.85465,0.96586,0.42147,0.13467,0.88868,0.5493,0.14277,0.74715,0.3588,0.74869,0.29886,0.97848,0.39096,0.1638,4
0.055252,0.76857,0.30433,0.73575,0.21576,0.17519,0.82346,0.68747,0.59466,0.5457,0.16968,0.5901,0.41889,0.53389,0.15814,0.32144,0.18733,0.43229,0.93484,0.88007,0.10828,0.65605,0
0.14171,0.59209,0.21733,0.49542,0.42153,0.16388,0.42172,0.47774,0.96298,0.52446,0.16937,0.79344,0.44083,0.024487,0.83782,0.69874,0.36429,0.92725,0.10612,0.2822,0.92404,0.91815,2
0.14372,0.58245,0.21869,0.50253,0.42259,0.16897,0.41659,0.47753,0.97079,0.52211,0.16206,0.80296,0.44818,0.025258,0.82705,0.7024,0.3653,0.92002,0.10438,0.27998,0.91187,0.91717,2
0.83385,0.60938,0.80424,0.24783,0.36194,0.94463,0.02719,0.74991,0.91717,0.74875,0.86153,0.19628,0.33489,0.47301,0.72299,0.2207,0.44481,0.13872,0.41898,0.08224,0.69214,0.6394,3
0.14583,0.58239,0.21839,0.50147,0.412,0.16968,0.42354,0.47637,0.96557,0.53084,0.16416,0.80281,0.44995,0.022097,0.83626,0.68944,0.36309,0.92473,0.11534,0.27333,0.91628,0.92031,2
0.022499,0.085975,0.85428,0.80104,0.8596,0.94781,0.97493,0.33571,0.91112,0.81077,0.18797,0.10839,0.49746,0.89207,0.27611,0.91393,0.41471,0.19812,0.60652,0.9421,0.11414,0.89231,7
0.38556,0.30859,0.57941,0.92141,0.023619,0.44242,0.63849,0.080764,0.86062,0.97982,0.419,0.13627,0.89974,0.55901,0.13575,0.75068,0.36441,0.74733,0.30861,0.96883,0.38199,0.1635,4
